icao,iata,name,city,subd,country,lat,lon,lid
NULL,,Tallon Field,Lynchburg,US-SC,US,34.10100173950195,-80.12560272216797,SC27
NULL,,Mc Kay Airport,Timmonsville,US-SC,US,34.1106987,-79.90149688720001,SC29
SC34,,Iva Field,Iva,South Carolina,US,34.29705,-82.68374,SC34
SC35,,Ehrhardt Airport,Ehrhardt,South Carolina,US,33.0896,-81.00816,SC35
SC37,,Crosswinds-Wilson Pvt Airport,Cross,South Carolina,US,33.2715,-80.25424,SC37
SC38,,Pocotaligo Airport,Manning,South Carolina,US,33.7075,-80.08056,SC38
SC39,,Green Pond Airport,Woodruff,South Carolina,US,34.81667,-82.08333,SC39
NULL,,Pearson's Farm Airport,Spartanburg,US-SC,US,35.05730056762695,-81.9448013305664,SC40
SC41,,Palmetto Air Plantation Airport,Manning,South Carolina,US,33.66611,-80.24389,SC41
SC42,,Hondarosa Airport,Charleston,South Carolina,US,32.68694,-80.10639,SC42
SC43,,Moores Field,Williamston,South Carolina,US,34.6,-82.4,SC43
SC44,,El Porvenir Airpark,Boykin,South Carolina,US,34.12876,-80.5473,SC44
SC45,,Gilbert International Airpark,Gilbert,South Carolina,US,33.88404,-81.38177,SC45
SC46,,House Movers Field,Batesburg,South Carolina,US,33.85098,-81.54844,SC46
SC47,,Parker Field,Simpsonville,South Carolina,US,34.76139,-82.16139,SC47
SC48,,Byrd Field,Turbeville,South Carolina,US,33.88433,-79.99979,SC48
SC51,,Too Goo Doo Farms Airport,Meggett,South Carolina,US,32.70462,-80.25315,SC51
SC55,,Broxton Bridge Plantation Airport,Ehrhardt,South Carolina,US,33.00937,-81.04786,SC55
SC56,,Thomason Airfield,Mountville,South Carolina,US,34.36346,-81.99316,SC56
NULL,,Cockfield Aerodrome,Scranton,US-SC,US,33.90409851074219,-79.68399810791016,SC60
SC61,,Wild Irish Rose Airport,Cheraw,South Carolina,US,34.61793,-80.15173,SC61
SC65,,Raven's Run Airport,Mount Pleasant,South Carolina,US,32.82379,-79.80675,SC65
55SC,,Falls Landing Airport,Rock Hill,South Carolina,US,34.90972,-81.075,55SC
SC69,,Shiloh Plantation Airport,Ehrhardt,South Carolina,US,33.12056,-80.95083,SC69
SC72,,Chandelle Airport,Greer,South Carolina,US,34.82447,-82.14642,SC72
SC74,,Marsh Point Airport,Beaufort,South Carolina,US,32.46186,-80.60094,SC74
SC75,,Oolenoy Valley Airport,Pickens,South Carolina,US,34.99817,-82.73486,SC75
SC76,,Unity Aerodrome,Lancaster,South Carolina,US,34.80265,-80.68007,SC76
SC78,,King Field,Cleveland,South Carolina,US,35.09067,-82.4954,SC78
NULL,,Bermuda High Gliderport,Lancaster,US-SC,US,34.61130142211914,-80.44979858398438,SC79
SC81,,Abbeville Airport,Abbeville,South Carolina,US,34.15151,-82.35374,SC81
SC82,,Oakhill Airpark,Williamson,South Carolina,US,34.58552,-82.35228,SC82
SC86,,Williamsport Airpark,Easley,South Carolina,US,34.86191,-82.58136,SC86
SC87,,Avinger Field,Vance,South Carolina,US,33.44278,-80.45556,SC87
SC88,,Turner Field,Chesnee,South Carolina,US,35.14735,-81.79427,SC88
NULL,,Price Airport,Dillon,US-SC,US,34.474998474121094,-79.39360046386719,SC89
SC90,,Do-Little Field,St. Matthews,South Carolina,US,33.67659,-80.94815,SC90
SC91,,Bells Branch Airport,Branchville,South Carolina,US,33.3,-80.8,SC91
SC92,,Rambos Field,Abbeville,South Carolina,US,34.10318,-82.28179,SC92
SC94,,Weaver Field,Johnsonville,South Carolina,US,33.88944,-79.50639,SC94
SC95,,Perry International Airport,Perry,South Carolina,US,33.62932,-81.32972,SC95
NULL,,Tokeena Air Park,Seneca,US-SC,US,34.560298919677734,-82.935302734375,SC96
NULL,,Riverbend Airpark,Mauldin,US-SC,US,34.72669982910156,-82.3396987915039,SC97
SC98,,Mount Holly Airport,Goose Creek,South Carolina,US,33.05433,-80.08342,SC98
NULL,,Whiteplains Airport,Lexington,US-SC,US,33.963902,-81.3592,9SC
NULL,,Añorada Airport,Frutillar,CL-LL,CL,-41.042778015100005,-73.04750061040001,
NULL,,El Alba Airport,La Lumbrera,CL-RM,CL,-33.658694,-71.289877,
SCAC,ZUD,Pupelde Airport,Ancud,Los-Lagos,CL,-41.9039,-73.7967,
NULL,,Santa Adriana Airport,Ovalle,CL-CO,CL,-30.628610610961914,-71.27305603027344,
NULL,,El Buitre Airport,Arica,CL-AP,CL,-18.508938,-70.290707,
NULL,,Agua Santa Airport,Palmilla,CL-LI,CL,-34.5514755847,-71.3358914852,
NULL,,Tolquien Airport,Achao,CL-LL,CL,-42.4494018555,-73.5246963501,
NULL,,Curacautín Airport,Curacautín,CL-AR,CL,-38.431514,-71.923027,
NULL,,Las Alpacas Airport,Retiro,CL-ML,CL,-36.14527893066406,-71.76305389404297,
NULL,,Atacalco Airport,Recinto,CL-BI,CL,-36.9194450378418,-71.57749938964844,
NULL,,Valchac Airport,Cochrane,CL-AI,CL,-47.116279,-72.481975,
NULL,,Alempue Airport,Teno,CL-ML,CL,-34.8650016784668,-71.10194396972656,
SCAN,LOB,San Rafael Airport,Los Andes,Valparaiso,CL,-32.8142,-70.6467,
NULL,,Palo Alto Airport,Lolol,CL-LI,CL,-34.733055114746094,-71.74083709716797,
SCAP,WAP,Alto Palena Airport,Alto Palena,Los-Lagos,CL,-43.6119,-71.8061,
NULL,,Arquilhué Airport,Lago Ranco,CL-LR,CL,-40.198299407958984,-72.0291976928711,
SCAR,ARI,Chacalluta Airport,Arica,Arica-y-Parinacota,CL,-18.3485,-70.3387,
SCAS,WPA,Cabo 1° Juan Roman Airport,Puerto Aysen,Aisen,CL,-45.3992,-72.6703,
SCAT,CPO,Desierto de Atacama Airport,Copiapo,Atacama,CL,-27.2612,-70.7792,
NULL,,Juan Enrique Airport,Paine,CL-RM,CL,-33.89360046386719,-70.8855972290039,
NULL,,Ayacara Airport,Ayacara,CL-LL,CL,-42.310832,-72.790275,
NULL,,Azopardo Airport,Timaukel,CL-MA,CL,-54.481014,-68.940689,
SCBA,BBA,Balmaceda Airport,Balmaceda,Aisen,CL,-45.9161,-71.6895,
NULL,,Del Bío Bío Airport,Negrete,CL-BI,CL,-37.587222,-72.503611,
NULL,,Cacique Blanco Airport,Lago Verde,CL-AI,CL,-44.231109619140625,-71.86416625976562,
NULL,,El Boldal Airport,Santa Cruz,CL-LI,CL,-34.684444427490234,-71.20610809326172,
SCBE,TOQ,Barriles Airport,Tocopilla,Antofagasta,CL,-22.1411,-70.0629,
SCBI,DPB,Pampa Guanaco Airport,Bahia Inutil,Magallanes,CL,-54.045,-68.83167,
NULL,,El Porvenir Airport,Casablanca,CL-VS,CL,-33.273056,-71.525278,
NULL,,Cotreumo Airport,Rio Bueno,CL-LR,CL,-40.40060043334961,-72.6613998413086,
NULL,,El Bosque Airport,Santiago,CL-RM,CL,-33.561798095703125,-70.68840026855469,
NULL,,Lago Brown Airport,Lago Brown,CL-AI,CL,-47.391944885253906,-72.31749725341797,
NULL,,Posesión Airport,Bahia Posesion,CL-MA,CL,-52.292588,-68.933029,
NULL,,Rincón Bonito Airport,Cochamo,CL-LL,CL,-42.02888870239258,-72.09610748291016,
NULL,,El Baúl Airstrip,Molina,CL-ML,CL,-35.341435,-70.9108,
NULL,,Bellavista Airport,Rio Claro,CL-ML,CL,-35.18972396850586,-71.29666900634766,
NULL,,El Boldo Airport,Cauquenes,CL-ML,CL,-35.97138977050781,-72.2249984741211,
NULL,,Pedro Villarroel C. Airport,Combarbala,CL-CO,CL,-31.22194480895996,-71.07027435302734,
SCCC,CCH,Chile Chico Airport,Chile Chico,Aisen,CL,-46.5833,-71.6874,
NULL,,El Arenal Airport,Cauquenes,CL-ML,CL,-35.896389,-72.055833,
SCCF,CJC,El Loa Airport,Calama,Antofagasta,CL,-22.4982,-68.9036,
NULL,,La Pelícana Airport,Combarbala,CL-CO,CL,-31.063888549804688,-70.9544448852539,
SCCH,YAI,Gral. Bernardo O´Higgins Airport,Chillan,Biobio,CL,-36.5825,-72.0314,
SCCI,PUQ,Pdte. Carlos Ibanez del Campo Airport,Punta Arenas,Magallanes,CL,-53.0026,-70.8546,
NULL,,Contao Airport,Contao,CL-LL,CL,-41.8003044128418,-72.72223663330078,
NULL,,Caldera Airport,Caldera,CL-AT,CL,-27.078100204467773,-70.79530334472656,
NULL,,Molco Airport,Choshuenco,CL-LR,CL,-39.82500076293945,-72.0824966430664,
NULL,,Alto Cauquenes Airport,Cauquenes,CL-ML,CL,-35.880279541015625,-72.32722473144531,
SCCQ,COW,Tambillos Airport,Coquimbo,Coquimbo,CL,-30.19889,-71.24694,
NULL,,Enrique Mayer Soto Airport,Caleta Tortel,CL-AI,CL,-47.787079,-73.533028,
NULL,,Santa Rita Airport,Casablanca,CL-VS,CL,-33.27750015258789,-71.45639038085938,
NULL,,Quivolgo Airport,Constitucion,CL-ML,CL,-35.30860137939453,-72.3927993774414,
NULL,,Lolco Airport,Lonquimay,CL-AR,CL,-38.15805435180664,-71.42388916015625,
NULL,,Curacaví Airport,Curacaví,CL-RM,CL,-33.41279983520508,-71.16560363769531,
SCCY,GXQ,Teniente Vidal Airport,Coyhaique,Aisen,CL,-45.5942,-72.1061,
SCDA,IQQ,Diego Aracena Airport,Iquique,Tarapaca,CL,-20.5352,-70.1813,
NULL,,Don Dobri Airport,Puerto Varas,CL-LL,CL,-41.23472213745117,-72.51499938964844,
NULL,,Don Aliro Garcia Airport,La Estrella,CL-LI,CL,-34.193889,-71.568056,
NULL,,Vodudahue Airport,Chaiten,CL-LL,CL,-42.488887786865234,-72.35055541992188,
NULL,,Pichidangui Airport,Pichidangui,CL-CO,CL,-32.1430549621582,-71.50527954101562,
NULL,,El Patagual Airport,Concepcion,CL-BI,CL,-37.025519,-72.982733,
NULL,,El Algarrobo Airport,Cabildo,CL-VS,CL,-32.47194290161133,-70.99305725097656,
NULL,,San Damian Airport,Duao,CL-ML,CL,-34.878055572509766,-72.14555358886719,
NULL,,San Lorenzo Airport,Duqueco,CL-BI,CL,-37.52333450317383,-71.72611236572266,
NULL,,San Andrés Airport,Retiro,CL-ML,CL,-36.00555419921875,-71.76667022705078,
NULL,,Almirante Schroeders Airport,Isla Dawson,CL-MA,CL,-53.61069869995117,-70.47049713134766,
NULL,,El Amarillo Airport,Chaiten,CL-LL,CL,-43.00611114501953,-72.47833251953125,
NULL,,Entrada Baker Airport,Entrada Baker,CL-AI,CL,-47.184165954589844,-71.97611236572266,
NULL,,Pelícano Airport,Estacion Chañaral,CL-CO,CL,-29.144899368286133,-70.88780212402344,
NULL,,Los Cedros Airport,Sagrada Familia,CL-ML,CL,-35.154998779296875,-71.58528137207031,
NULL,,El Corte Airport,Talagante,CL-RM,CL,-33.709999084472656,-70.91305541992188,
NULL,,El Huachi Airport,Santa Barbara,CL-BI,CL,-37.647221,-71.753891,
NULL,,Potrerillos Airport,Diego de Almagro,CL-AT,CL,-26.380144,-69.475458,
NULL,,Chépica Airport,Chepica,CL-LI,CL,-34.739723205566406,-71.32472229003906,
SCEL,SCL,Comodoro Arturo Merino Benitez International Airport,Santiago,Santiago-Metropolitan,CL,-33.393,-70.7858,
NULL,,El Salto Airport,Parral,CL-ML,CL,-36.130279541015625,-71.85749816894531,
NULL,,El Principal Airport,Pirque,CL-RM,CL,-33.724998474121094,-70.51029968261719,
NULL,,Quintero Airport,Quintero,CL-VS,CL,-32.790199279785156,-71.52169799804688,
SCES,ESR,Ricardo Garcia Posada Airport,El Salvador,Atacama,CL,-26.3111,-69.7652,
NULL,,El Tambo Airport,San Vicente De Tagua Tagua,CL-LI,CL,-34.475555419921875,-71.01416778564453,
SCFR,FRT,Frutillar Airport,Frutillar,Los-Lagos,CL,-41.13083,-73.06472,
NULL,,Río Exploradores Airport,Aysén,CL-AI,CL,-46.353611,-73.327778,
NULL,,Entrada Mayer Airport,Entrada Mayer,CL-AI,CL,-48.201452,-72.32759,
SCFA,ANF,Cerro Moreno Airport,Antofagasta,Antofagasta,CL,-23.4445,-70.4451,
NULL,,Fachinal Airport,Fachinal,CL-AI,CL,-46.548343,-72.218714,
NULL,,Freirina Airport,Freirina,CL-AT,CL,-28.52638816833496,-71.06194305419922,
NULL,,Fundo Tehuén Airport,Frutillar,CL-LL,CL,-41.095001220703125,-73.12666320800781,
NULL,,Fray Jorge Airport,Ovalle,CL-CO,CL,-30.68000030517578,-71.57861328125,
NULL,,Fundo El Carmen Airport,Chillan,CL-BI,CL,-36.641387939453125,-72.01667022705078,
NULL,,Fundo Loma Larga Airport,Casablanca,CL-VS,CL,-33.279998779296875,-71.37920379638672,
SCFM,WPR,Capitan Fuentes Martinez Airport Airport,Porvenir,Magallanes,CL,-53.2537,-70.3192,
NULL,,Russfin Airport,Timaukel,CL-MA,CL,-53.799,-69.12,
NULL,,La Reforma Airport,Pelarco,CL-ML,CL,-35.45805740356445,-71.28111267089844,
SCFR,FRT,Frutillar Airport,Frutillar,Los-Lagos,CL,-41.13083,-73.06472,
NULL,,Los Calafates Airport,Chonchi,CL-LL,CL,-42.678890228271484,-73.89666748046875,
SCFT,FFU,Futaleufu Airport,Futaleufu,Los-Lagos,CL,-43.1892,-71.8511,
NULL,,Loncopan Airport,Futrono,CL-LR,CL,-40.06639862060547,-72.53780364990234,
NULL,,Isla San Felix Airport,Isla San Felix,CL-AT,CL,-26.293899536132812,-80.09619903564453,
NULL,,Punta Galera Airport,La Union,CL-LR,CL,-40.00189971923828,-73.69640350341797,
NULL,,Guadaba Airport,Los Sauces,CL-AR,CL,-37.977779388427734,-72.929443359375,
SCGC,UGL,Union Glacier Blue-Ice Runway,Antartica,AQ-U-A,AQ,-79.77778,-83.32083,
SCGE,LSQ,Maria Dolores Airport,Los Angeles,Biobio,CL,-37.4017,-72.4254,
NULL,,Golfo Azul Airport,Futrono,CL-LR,CL,-40.140833,-72.283611,
NULL,,Cholguahue Airport,Los Angeles,CL-BI,CL,-37.469722747802734,-72.13861083984375,
NULL,,San Guillermo Airport,Retiro,CL-ML,CL,-36.0011100769043,-71.8294448852539,
NULL,,Las Aguilas Airport,Rapel,CL-LI,CL,-34.169166564941406,-71.53111267089844,
NULL,,Los Gomeros Airport,Rengo,CL-LI,CL,-34.36111068725586,-70.88194274902344,
NULL,,Caleta Gonzalo Airport,Chaiten,CL-LL,CL,-42.5636100769043,-72.59972381591797,
NULL,,Los Confines Airport,Angol,CL-AR,CL,-37.794700622558594,-72.68720245361328,
NULL,,Siberia Airport,Cholguan,CL-BI,CL,-37.177223205566406,-72.07971954345703,
NULL,,Aguas Blancas Airport,Antofagasta,CL-AN,CL,-24.13640022277832,-69.82859802246094,
NULL,,Punta Gaviota Airport,Caleta Chañaral De Aceituno,CL-AT,CL,-29.084444,-71.467222,
NULL,,Los Guayes Airport,Cunco,CL-AR,CL,-39.05305480957031,-71.99361419677734,
SCGZ,WPU,Guardiamarina Zanartu Airport,Puerto Williams,Magallanes,CL,-54.9311,-67.6263,
NULL,,Chamonate Airport,Copiapo,CL-AT,CL,-27.2968997955,-70.4131011963,
NULL,,Chicureo Airport,Santiago,CL-RM,CL,-33.26777648925781,-70.64722442626953,
NULL,,Chumilden Airport,Chaiten,CL-LL,CL,-42.524444580078125,-72.81694793701172,
NULL,,Rucamanqui Airport,Huepil,CL-BI,CL,-37.19972229003906,-71.89666748046875,
NULL,,Almahue Airport,Pichidegua,CL-LI,CL,-34.39861297607422,-71.37110900878906,
NULL,,Punta Baja Airport,Chile Chico,CL-AI,CL,-46.792906,-72.79614,
NULL,,Hueicolla Airport,La Union,CL-LR,CL,-40.158599853515625,-73.65440368652344,
NULL,,Hacienda Lipangue Airport,Lampa,CL-RM,CL,-33.33527755737305,-70.9111099243164,
NULL,,Punta El Saco Airport,Isla Mocha,CL-BI,CL,-38.40999984741211,-73.90083312988281,
NULL,,Chan Chan Airport,Choshuenco,CL-LR,CL,-39.86579895019531,-72.13140106201172,
NULL,,Punta Chungo Airport,Los Vilos,CL-CO,CL,-31.88277816772461,-71.47638702392578,
NULL,,Copihue Airport,Retiro,CL-ML,CL,-36.07749938964844,-71.77972412109375,
SCHR,LGR,Cochrane Airport,Cochrane,Aisen,CL,-47.2438,-72.5884,
NULL,,Tic Toc Airport,Chaiten,CL-LL,CL,-43.61305618286133,-72.89749908447266,
NULL,,Gran Cañon Airport,Huasco,CL-AT,CL,-28.098888397216797,-71.14666748046875,
NULL,,Hualaihué Airport,Hualaihue,CL-LL,CL,-42.02861022949219,-72.68944549560547,
NULL,,Isla Apiao Airport,Isla Apiao,CL-LL,CL,-42.59972381591797,-73.21221923828125,
NULL,,Butachauques Airport,Isla Butachauques,CL-LL,CL,-42.30833435058594,-73.14221954345703,
NULL,,General Freire Airport,Curico,CL-ML,CL,-34.96666717529297,-71.21639251708984,
NULL,,Marco Davison Bascur Airport,Punta Arenas,CL-MA,CL,-52.881537,-70.753365,
SCIE,CCP,Carriel Sur Airport,Concepcion,Biobio,CL,-36.7727,-73.0631,
NULL,,Chollinco Airport,Llifen,CL-LR,CL,-40.2057991027832,-72.23139953613281,
NULL,,Caleta Andrade Airport,Isla Las Huichas,CL-AI,CL,-45.147777,-73.508614,
NULL,,Puerto Ingeniero Ibañez Airport,Puerto Ingeniero Ibañez,CL-AI,CL,-46.293966,-71.949601,
NULL,,Isla Talcan Airport,Isla Talcan,CL-LL,CL,-42.744357,-72.966861,
NULL,,Aucó Airport,Illapel,CL-CO,CL,-31.577800750732422,-71.11080169677734,
NULL,,Isla Mocha Airport,Isla Mocha,CL-BI,CL,-38.3849983215332,-73.868896484375,
NULL,,Laguna Redonda Airport,Villa O'Higgins,CL-AI,CL,-48.93357849121094,-72.79961395263672,
SCIP,IPC,Mataveri Airport,Isla De Pascua,Valparaiso,CL,-27.1648,-109.422,
NULL,,Robinson Crusoe Airport,Isla Robinson Crusoe,CL-VS,CL,-33.6650009155,-78.9297027588,
NULL,,Puerto Sur Airport,Isla Santa Maria,CL-BI,CL,-37.0261116027832,-73.50694274902344,
NULL,,Iván Martinez Airport,Isla Tierra Del Fuego,CL-MA,CL,-52.95500183105469,-70.03279876708984,
NULL,,James Conrad Airport,Ranguelmo,CL-BI,CL,-36.581111907958984,-72.77333068847656,
NULL,,Juan Kemp Airport,Osorno,CL-LL,CL,-40.88444519042969,-72.36888885498047,
SCJO,ZOS,Canal Bajo Carlos - Hott Siebert Airport,Osorno,Los-Lagos,CL,-40.6112,-73.061,
NULL,,El Parrón Airport,San Javier,CL-ML,CL,-35.54805374145508,-71.77610778808594,
NULL,,Santa Marta Airport,San Carlos,CL-BI,CL,-36.49305725097656,-71.89694213867188,
NULL,,Llollenorte Airport,Lago Caburga,CL-AR,CL,-39.057498931884766,-71.6897201538086,
NULL,,Roberto Chavéz Airport,Cunco,CL-AR,CL,-38.906944274902344,-72.21527862548828,
NULL,,El Cardal Airport,Rio Bueno,CL-LR,CL,-40.46780014038086,-72.68499755859375,
NULL,,Piedra Negra Airport,Pelluhue,CL-ML,CL,-35.85444259643555,-72.64583587646484,
NULL,,Los Lirios Airport,Curico,CL-ML,CL,-34.90388870239258,-71.20138549804688,
NULL,,La Cascada Airport,Molina,CL-ML,CL,-35.3849983215332,-71.1066665649414,
NULL,,Lipangui Airport,Lampa,CL-RM,CL,-33.331111907958984,-70.8499984741211,
NULL,,Cochamó Airport,Cochamo,CL-LL,CL,-41.483333587646484,-72.30000305175781,
NULL,,Licancel Airport,Licanten,CL-ML,CL,-34.989166259765625,-72.01889038085938,
NULL,,Agua Buena Airport,Collipulli,CL-AR,CL,-37.99388885498047,-72.2491683959961,
SCKP,CPP,Coposa Airport,Pica,Tarapaca,CL,-20.7505,-68.6835,
NULL,,Curimanque Airport,Pucon,CL-AR,CL,-39.32694625854492,-72.0272216796875,
NULL,,Torreón Airport,Coelemu,CL-BI,CL,-36.4988899230957,-72.68000030517578,
NULL,,General Tovarías Airport,Lautaro,CL-AR,CL,-38.54277801513672,-72.45471954345703,
NULL,,Los Pehuenches Airport,Lebu,CL-BI,CL,-37.65805435180664,-73.62944793701172,
NULL,,Municipal de Vitacura Airport,Santiago,CL-RM,CL,-33.38079833984375,-70.58219909667969,
NULL,,Llanada Grande Airport,Llanada Grande,CL-LL,CL,-41.86669921875,-71.93440246582031,
NULL,,La Escondida Airport,Antofagasta,CL-AN,CL,-24.294700622558594,-69.13169860839844,
NULL,,Calcurrupe Airport,Llifen,CL-LR,CL,-40.24420166015625,-72.23690032958984,
NULL,,La Aguada Airport,Pencahue,CL-ML,CL,-35.342777252197266,-71.77694702148438,
NULL,,Torca Airport,Llico,CL-ML,CL,-34.78333282470703,-72.05083465576172,
NULL,,La Junta Airport,La Junta,CL-AI,CL,-43.975276947021484,-72.41305541992188,
NULL,,Lago Colico Airport,Cunco,CL-AR,CL,-39.057498931884766,-72.07416534423828,
SCLL,VLR,Vallenar Airport,Vallenar,Atacama,CL,-28.5964,-70.756,
NULL,,Las Mercedes Airport,San Javier,CL-ML,CL,-35.5,-71.8808364868164,
SCLN,ZLR,Municipal de Linares Airport,Linares,Maule,CL,-35.8617,-71.5486,
NULL,,Leones Airport,Chile Chico,CL-AI,CL,-46.76555633544922,-72.8183364868164,
NULL,,Los Petiles Airport,Molina,CL-ML,CL,-35.21555709838867,-71.10861206054688,
NULL,,Diego Portales Airport,La Ligua,CL-VS,CL,-32.45249938964844,-71.2588882446289,
NULL,,Los Alerces Airport,Chaiten,CL-LL,CL,-42.780893,-72.64524,
NULL,,Esperanza Airport,Lautaro,CL-AR,CL,-38.54888916015625,-72.14583587646484,
NULL,,Topocalma Airport,Litueche,CL-LI,CL,-34.112222,-71.938056,
NULL,,La Laguna Airport,Marchigue,CL-LI,CL,-34.352500915527344,-71.66388702392578,
NULL,,La Viña Airport,Guangali,CL-CO,CL,-32.13805389404297,-71.39805603027344,
NULL,,La Playa Airport,Arauco,CL-BI,CL,-37.21638870239258,-73.2330551147461,
NULL,,Puerto Marín Balmaceda Airport,Puerto Marin Balmaceda,CL-AI,CL,-43.787633,-72.950994,
NULL,,Los Cuatro Diablos Airport,Melipilla,CL-RM,CL,-33.676109313964844,-71.1433334350586,
NULL,,Malloco Airport,Villarrica,CL-AR,CL,-39.25583267211914,-72.34333038330078,
NULL,,Santa María de Mingre Airport,San Javier,CL-ML,CL,-35.570556640625,-72.00389099121094,
NULL,,La Esperanza Airport,Marchigue,CL-LI,CL,-34.28722381591797,-71.55833435058594,
NULL,,Los Tricahues Airport,Mialqui,CL-CO,CL,-30.737499237060547,-70.85972595214844,
NULL,,Melinka Airport,Melinka,CL-AI,CL,-43.89500045776367,-73.7388916015625,
NULL,,Melipeuco Airport,Melipeuco,CL-AR,CL,-38.856111,-71.8125,
NULL,,Los Monos Airport,Molina,CL-ML,CL,-35.190277099609375,-71.41860961914062,
NULL,,Melipilla Airport,Melipilla,CL-RM,CL,-33.67388916015625,-71.19361114501953,
NULL,,Las Aguilas Oriente Airport,Rapel,CL-LI,CL,-34.169167,-71.531111,
NULL,,Las Moras Airport,Longavi,CL-ML,CL,-36.010278,-71.594444,
NULL,,Panilonco Airport,Pichilemu,CL-LI,CL,-34.28111267089844,-71.94694519042969,
NULL,,Viña San Pedro Airport,Molina,CL-ML,CL,-35.1058349609375,-71.32777404785156,
NULL,,Carolina Airport,Michilla,CL-AN,CL,-22.703611373901367,-70.28250122070312,
NULL,,Marina de Rapel Airport,El Manzano,CL-LI,CL,-34.151668548583984,-71.44583129882812,
NULL,,Fundo La Caña Airport,Linares,CL-ML,CL,-35.976389,-71.597222,
NULL,,Ñadis Airport,Ñadis,CL-AI,CL,-47.47072,-72.93013,
NULL,,Ainhoa Airport,Vilcún,CL-AR,CL,-38.683333,-72.243889,
NULL,,Santa Eugenia Airport,San Nicolas,CL-BI,CL,-36.434444427490234,-72.15694427490234,
NULL,,Los Pelambres Airport,Cuncumen,CL-CO,CL,-31.873056411743164,-70.61833190917969,
NULL,,Las Misiones Airport,Cañete,CL-BI,CL,-37.776112,-73.383614,
NULL,,Ñochaco Airport,Ñochaco,CL-LL,CL,-40.89286804199219,-72.87999725341797,
SCNT,PNT,Tte. Julio Gallardo Airport,Puerto Natales,Magallanes,CL,-51.6715,-72.5284,
NULL,,Yendegaia Airport,Navarino,CL-MA,CL,-54.830973,-68.834926,
NULL,,Estancia Los Loros Airport,Ovalle,CL-CO,CL,-30.789443969726562,-71.61833190917969,
NULL,,Tabalí Bajo Airport,Ovalle,CL-CO,CL,-30.643333,-71.401944,
NULL,,Las Araucarias Airport,Puerto Octay,CL-LL,CL,-40.99305725097656,-72.65972137451172,
NULL,,San Miguel Airport,Romeral,CL-ML,CL,-34.962223052978516,-71.01638793945312,
NULL,,Villa O'Higgins Airport,Villa O'Higgins,CL-AI,CL,-48.46921157836914,-72.56431579589844,
NULL,,Los Coipos Airport,Hualanne,CL-ML,CL,-34.912778,-71.660833,
NULL,,Refugio del Lago Airport,Puyehue,CL-LL,CL,-40.68944549560547,-72.3455581665039,
NULL,,Olmué Airport,Olmué,CL-VS,CL,-32.997093,-71.17169,
NULL,,Quellón Airport,Quellon,CL-LL,CL,-43.13669967651367,-73.63500213623047,
NULL,,Melimoyu Airport,Cisnes,CL-AI,CL,-44.0975,-73.096944,
NULL,,Pilauco Airport,Osorno,CL-LL,CL,-40.56916809082031,-73.12999725341797,
NULL,,Osorno Pampa Ale Airport,Osorno,CL-LL,CL,-40.54719924926758,-73.15560150146484,
NULL,,Santa Rosa de Tabalí Airport,Ovalle,CL-CO,CL,-30.67650032043457,-71.4010009765625,
SCOV,OVL,El Tuqui Airport,Ovalle,Coquimbo,CL,-30.5592,-71.1756,
NULL,,Huayanay Airport,Ovalle,CL-CO,CL,-30.43055534362793,-71.53221893310547,
NULL,,Paranal Airport,Antofagasta,CL-AN,CL,-24.639400482177734,-70.3488998413086,
NULL,,Puelo Bajo Airport,Puelo Bajo,CL-LL,CL,-41.66222381591797,-72.3022232055664,
SCPC,ZPC,Pucon Airport,Pucon,Araucania,CL,-39.2928,-71.9159,
NULL,,San Pedro de Atacama Airport,San Pedro De Atacama,CL-AN,CL,-22.92169952392578,-68.15840148925781,
NULL,,Marcel Marchant Airport,Puerto Montt,CL-LL,CL,-41.45777893066406,-72.91860961914062,
NULL,,Municipal de Panguipulli Airport,Panguipulli,CL-LR,CL,-39.65330123901367,-72.36029815673828,
NULL,,Puyuhuapi Airport,Puyuhuapi,CL-AI,CL,-44.38560104370117,-72.59420013427734,
NULL,,Pullami Airport,Coihueco,CL-BI,CL,-36.586667,-71.807778,
NULL,,Puerto Cisnes Airport,Puerto Cisnes,CL-AI,CL,-44.758657,-72.698325,
NULL,,Calpulli Airport,Paillaco,CL-LR,CL,-40.12889862060547,-72.66169738769531,
NULL,,Pichilemu Airport,Pichilemu,CL-LI,CL,-34.3941650390625,-72.0191650390625,
NULL,,Pillán Airport,Chaiten,CL-LL,CL,-42.546112060546875,-72.4941635131836,
NULL,,Los Paltos Airport,Quinta Tilcoco,CL-LI,CL,-34.32805633544922,-70.96416473388672,
NULL,,Poco a Poco Airport,Mulchen,CL-BI,CL,-37.8488883972168,-72.00833129882812,
SCPQ,MHC,Mocopulli Airport,Dalcahue,Los Lagos Region,CL,-42.34028,-73.71556,
NULL,,Corte Alto Airport,Purranque,CL-LL,CL,-40.94333267211914,-73.16999816894531,
NULL,,Perales Airport,Copiapo,CL-AT,CL,-27.351667404174805,-70.58944702148438,
NULL,,La Puerta Airport,Santa Cruz,CL-LI,CL,-34.613056,-71.375833,
NULL,,Peulla Airport,Peulla,CL-LL,CL,-41.05416488647461,-72.00833129882812,
SCPV,PUX,El Mirador Airport,Puerto Varas,Los-Lagos,CL,-41.3494,-72.9467,
