"id","aircraftModel","category","price","quoteDate","leg_Passenger_number_PAX","leg_Departure_Date","leg_Arrival_Date","leg_Departure_Airport","leg_Arrival_Airport"
"23537","Beechcraft Hawker 800XP","Midsize jet","14000","2024-09-06 00:00:00.000","2","2024-09-06","2024-09-06","KTEB","KPBI"
"23563","Nextant 400XTi","Light jet","14450","2024-09-06 00:00:00.000","5","2024-09-06","2024-09-06","KMCI","KVNY"
"23577","Bombardier Lear 60","Light jet","14760","2024-09-06 00:00:00.000","TBD","2024-09-06","2024-09-06","KTEB","KPBI"
"23688","Cessna 208B Grand Caravan","Turbo prop","4900","2024-09-06 00:00:00.000","2","2024-09-06","2024-09-06","MYNN","KFLL"
"23703","Cessna 208 Caravan","Turbo prop","5750","2024-09-05 00:00:00.000","2","2024-09-06","2024-09-06","MYNN","KFLL"
"23770","Cessna Citation Sovereign","Super midsize jet","60491","2024-09-06 00:00:00.000","5","2024-09-06","2024-09-06","Reno","KTEB"
"22935","Cessna 208 Caravan","Turbo prop","4200","2024-09-06 00:00:00.000","5","2024-09-06","2024-09-06","KHPN","KACY"
"22944","Cessna Citation CJ2+","Light jet","23038","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22945","Mid Size Jet","Midsize jet","21420","2024-09-06 00:00:00.000","3","2024-09-06",NULL,"KEYW","CYYZ"
"22947","Cessna Citation CJ3","Light jet","20970","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22948","Cessna Citation Ultra","Light jet","22995","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22953","Light Jet","Light jet","17200","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22955","Cessna Citation CJ3+","Light jet","19542","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22956","Citation V","Light jet","27374.58","2024-09-02 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"22958","Mid Size Jet","Midsize jet","18900","2024-09-06 00:00:00.000","3","2024-09-06",NULL,"KEYW","CYYZ"
"22960","Beechcraft Hawker 800XP","Midsize jet","21282","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-06","KEYW","CYYZ"
"23065","Beechcraft King Air B200","Turbo prop","5113","2024-09-06 00:00:00.000","5","2024-09-06","2024-09-06","KHPN","KACY"
"23078","Beechcraft King Air 350","Turbo prop","5917","2024-09-06 00:00:00.000","5","2024-09-06","2024-09-06","KHPN","KACY"
"23090","Pilatus PC 12/45","Turbo prop","4495","2024-09-02 00:00:00.000","5","2024-09-06","2024-09-06","KHPN","KACY"
"23182","Cessna Citation Excel","Midsize jet","15710","2024-09-06 00:00:00.000","8","2024-09-06","2024-09-06","KBFL","KFNL"
"23183","Dassault Falcon 2000","Heavy jet","31563","2024-09-06 00:00:00.000","8","2024-09-06","2024-09-06","KBFL","KFNL"
"23185","Cessna Citation X","Super midsize jet","18806","2024-09-06 00:00:00.000","8","2024-09-06","2024-09-06","KBFL","KFNL"
"23191","Embraer Legacy 500","Super midsize jet","42529","2024-09-06 00:00:00.000","1","2024-09-06","2024-09-06","KCLT","KSAT"
"23227","Pilatus PC-12/47","Turbo prop","13100","2024-09-06 00:00:00.000","3","2024-09-06","2024-09-07","KMEM","KARB"
"23193","Cessna 208B Grand Caravan","Turbo prop","4900","2024-09-07 00:00:00.000","3","2024-09-07","2024-09-07","MYNN","KFLL"
"23197","Cessna Citation X","Super midsize jet","18995","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KTEB","KOPF"
"23501","Cessna Citation Ultra","Light jet","15995","2024-09-07 00:00:00.000","1","2024-09-07","2024-09-07","KTEB","KSUA"
"23506","Mid Size Jet","Midsize jet","16119","2024-09-07 00:00:00.000","1","2024-09-07",NULL,"KTEB","KSUA"
"23508","Light Jet","Light jet","14060","2024-09-07 00:00:00.000","1","2024-09-07","2024-09-07","KTEB","KSUA"
"23515","Cessna Citation X","Super midsize jet","23000","2024-09-07 00:00:00.000","1","2024-09-07","2024-09-07","KHPN","KSUA"
"23517","PHENOM 300","Super light jet","19520","2024-09-04 00:00:00.000","5","2024-09-07","2024-09-07","KMCI","KVNY"
"23531","Cessna Citation X","Super midsize jet","19000","2024-09-07 00:00:00.000","1","2024-09-07","2024-09-07","KTEB","KSUA"
"23766","Cessna Citation X","Super midsize jet","28700","2024-09-07 00:00:00.000","5","2024-09-07","2024-09-07","KRNO","KTEB"
"23790","Mid Size Jet","Midsize jet","18790","2024-09-07 00:00:00.000","2","2024-09-07",NULL,"KTEB","KOPF"
"23794","Beechcraft King Air C90","Turbo prop","4100","2024-09-07 00:00:00.000","5","2024-09-07","2024-09-07","MYNN","KFLL"
"24122","Cessna Citation X","Super midsize jet","41853","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KPDX","KPHL"
"24123","Cessna Citation X","Super midsize jet","32200","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KPDX","KPHL"
"24125","Pilatus PC-12","Turbo prop","13500","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","PAHC","KAPC"
"24126","Pilatus PC-12","Turbo prop","13500","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","MDTM","KAPC"
"24127","Premier IA","Light jet","12715","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"24129","Embraer Phenom 100E","Entry level jet (VLJ)","17775","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","MDTM","PDTN"
"24131","Bombardier Lear 45XR","Light jet","10840","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","PAHC","KAPC"
"24133","Falcon 20","Midsize jet","15145.9","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"24167","Cessna Citation CJ1","Entry level jet (VLJ)","13257","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","PAHC","KAPC"
"24169","Beechcraft King Air B200","Turbo prop","8688","2024-03-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"24170","Beechcraft King Air B200","Turbo prop","8688","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"24171","Cessna Citation CJ1","Entry level jet (VLJ)","9133","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"24196","Embraer Phenom 100","Entry level jet (VLJ)","10700","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"24205","Beechcraft Hawker 800XP","Midsize jet","24000","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KCHS","KBJC"
"24206","Cessna Citation Encore","Light jet","34056","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KCHS","KBJC"
"24233","Beechcraft Premier IA","Light jet","8500","2024-09-07 00:00:00.000","1","2024-09-07","2024-09-07","KTEB","KBGR"
"14622","Light Jet","Light jet","14060","2024-09-04 00:00:00.000","1","2024-09-07","2024-09-07","KTEB","KSUA"
"18698","Bombardier Challenger 601","Heavy jet","42050","2024-09-07 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"18703","Challenger 601","Heavy jet","34999","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"18710","Dassault Falcon 2000","Heavy jet","40000","2024-09-07 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"18716","Dassault Falcon 2000","Heavy jet","48412","2024-09-07 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"18719","Dassault Falcon 2000","Heavy jet","47897","2024-09-07 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"3838","King Air C90B","Turbo prop","3750","2024-09-06 00:00:00.000","3","2024-09-07","2024-09-07","MYNN","KFLL"
"3839","Pilatus PC12 NGX","Turbo prop","4738","2024-09-06 00:00:00.000","3","2024-09-07","2024-09-07","MYNN","KFLL"
"3841","Citation X","Super midsize jet","18995","2024-09-06 00:00:00.000","2","2024-09-07","2024-09-07","KTEB","KOPF"
"3865","Gulfstream GIVSP","Heavy jet","37180","2024-09-05 00:00:00.000","5","2024-09-07","2024-09-08","KRNO","KTEB"
"4343","Pilatus PC 12","Turbo prop","13500","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"4344","Learjet 45XR","Super light jet","10840","2024-09-06 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"4345","Phenom 100","Entry level jet (VLJ)","17775","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"4360","Phenom 100","Entry level jet (VLJ)","8500","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"4368","Citation CJ1","Entry level jet (VLJ)","13257","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KHCR","KAPC"
"4369","Piper Meridian","Turbo prop","5100","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"4370","TBM 700","Turbo prop","4800","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"4371","Citation CJ1","Entry level jet (VLJ)","9133","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-07","KSFO","KSBA"
"4383","Citation XLS","Midsize jet","15600","2024-09-07 00:00:00.000","3","2024-09-07","2024-09-08","KORL","KBWI"
"4401","Phenom 100","Entry level jet (VLJ)","10700","2024-09-07 00:00:00.000","2","2024-09-07","2024-09-08","KSFO","KSBA"
"4050","Phenom 300","Super light jet","11528","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4051","Citation Bravo","Light jet","10755","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4052","Legacy 500","Super midsize jet","20586","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4053","King Air B200","Turbo prop","10000","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4055","Pilatus PC12 NGX","Turbo prop","9788","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4056","Phenom 300","Super light jet","12500","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4070","Pilatus PC12 NGX","Turbo prop","10512","2024-09-05 00:00:00.000","1","2024-09-07","2024-09-07","KCLE","KMDW"
"4127","Gulfstream IVSP","Heavy jet","35000","2024-09-05 00:00:00.000","5","2024-09-07","2024-09-07","KRNO","KTEB"
"1365","Challenger 6013A","Heavy jet","42050","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1373","Gulfstream IVSP Fleet","Heavy jet","49810","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1374","Falcon 2000","Heavy jet","40000","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1377","Falcon 2000","Heavy jet","48412","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1379","Falcon 2000","Heavy jet","47897","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1381","Gulfstream GIVSP","Heavy jet","52500","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1382","Gulfstream GIVSP","Heavy jet","46980","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"1384","Challenger 604","Heavy jet","36460","2024-07-30 00:00:00.000","10","2024-09-07","2024-09-07","KBGR","KMSY"
"2332","Cessna 208B Grand Caravan","Turbo prop","5045.6","2024-08-12 00:00:00.000","7","2024-09-07","2024-09-07","LGNX","LGAV"
"4129","Challenger 300","Super midsize jet","43619","2024-09-05 00:00:00.000","6","2024-09-08","2024-09-08","EGLF","LGMK"
"4130","Falcon 900LX","Heavy jet","65720","2024-09-05 00:00:00.000","6","2024-09-08","2024-09-08","EGLF","LGMK"
"4132","Falcon 7X","Ultra long range","61160","2024-09-05 00:00:00.000","6","2024-09-08","2024-09-08","EGLF","LGMK"
"4149","Citation Sovereign","Super midsize jet","39538","2024-09-05 00:00:00.000","6","2024-09-08","2024-09-08","EGLF","LGMK"
"4347","Citation VII","Midsize jet","27560","2024-09-07 00:00:00.000","4","2024-09-08","2024-09-08","LDZD","EGGW"
"4352","Citation II","Light jet","8300","2024-09-07 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"4358","Vision Jet","Entry level jet (VLJ)","5310","2024-09-07 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"4361","Cessna 402C","Piston","6975","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KOPF","MWCR"
"4363","Beech Baron 58","Turbo prop","7500","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KOPF","MWCR"
"4367","Pilatus PC 12","Turbo prop","8340","2024-09-07 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"4374","Pilatus PC 12/45","Turbo prop","12700","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4375","Pilatus PC12/47E (NG)","Turbo prop","8060","2024-09-07 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"4379","Challenger 605","Heavy jet","40538","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4380","Hawker 800XP","Midsize jet","14000","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4381","Learjet 31A","Light jet","14725","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4382","Hawker 750","Midsize jet","18000","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4384","Learjet 60","Midsize jet","13900","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4387","Nextant 400XTi","Light jet","12000","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4388","Hawker 800XP","Midsize jet","21840","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4390","King Air B200","Turbo prop","11950","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4391","Citation CJ","Entry level jet (VLJ)","9625","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4392","King Air 200","Turbo prop","11800","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"3769","Falcon 100","Super light jet","20670","2024-09-01 00:00:00.000","5","2024-09-08","2024-09-08","LIPR","EGBB"
"3770","Citation CJ4","Light jet","18603","2024-09-01 00:00:00.000","5","2024-09-08","2024-09-08","LIPR","EGBB"
"3817","Falcon 900B","Heavy jet","32070","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3819","Phenom 300E","Super light jet","32504","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3820","Learjet 60","Midsize jet","23000","2024-09-03 00:00:00.000","4","2024-09-08",,"KPLN","KMSO"
"3821","Citation Excel","Midsize jet","31000","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3822","Citation X","Super midsize jet","35895","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3824","Citation Bravo","Light jet","33821","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3825","Citation Excel","Midsize jet","29440","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"3859","Citation III","Midsize jet","20246","2024-09-06 00:00:00.000","4","2024-09-08","2024-09-08","LDZD","EGGW"
"3860","Cessna 650 Citation","Midsize jet","17543","2024-09-06 00:00:00.000","4","2024-09-08","2024-09-08","LDZD","EGGW"
"3861","Citation Sovereign","Super midsize jet","25228","2024-09-06 00:00:00.000","4","2024-09-08","2024-09-08","LDZD","EGGW"
"3862","Citation Sovereign","Super midsize jet","30528","2024-09-06 00:00:00.000","4","2024-09-08","2024-09-08","LDZD","EGGW"
"3868","Citation X","Super midsize jet","37959","2024-09-03 00:00:00.000","2","2024-09-08","2024-09-08","MMSD","KMEM"
"3873","Hawker 800A","Midsize jet","24250","2024-09-03 00:00:00.000","2","2024-09-08","2024-09-08","MMSD","KMEM"
"3875","Gulfstream GIVSP","Heavy jet","54900","2024-09-03 00:00:00.000","2","2024-09-08",,"MMSD","KMEM"
"3905","Citation CJ 4","Light jet","28388","2024-09-04 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"4405","Challenger 300","Super midsize jet","27980","2024-09-07 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"4406","Phenom 300E","Super light jet","36971","2024-09-08 00:00:00.000","1","2024-09-08","2024-09-08","KBFI","KPWK"
"4417","Hawker 800XP","Midsize jet","13551","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"4425","Hawker 850XP","Midsize jet","54408","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-09","KSLC","KORL"
"4426","Citation X","Super midsize jet","29093","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"4427","Falcon 2000","Heavy jet","39766","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-09","KSLC","KORL"
"4435","Falcon 2000","Heavy jet","37034","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-09","KJAC","KHOU"
"4436","Hawker 800A","Midsize jet","33721","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-09","KJAC","KHOU"
"4438","Citation SII","Light jet","29770","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-09","KJAC","KHOU"
"4439","Citation V","Light jet","13430","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"4441","TURBO SARATOGA SP","Turbo prop","6239","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"4443","Learjet 60","Midsize jet","11900","2024-09-08 00:00:00.000","2","2024-09-08",,"KBHM","KDFW"
"24141","Citation II","Light jet","9434.75","2024-09-07 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"24145","Cessna 208B Grand Caravan","Turbo prop","11200","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KOPF","MWCR"
"24165","Pilatus PC-12 NG","Turbo prop","8340","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KLFK","KJCT"
"24177","Bombardier Challenger 605","Heavy jet","40538","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24179","Cessna Citation XLS","Midsize jet","15600","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24182","Nextant 400XTi","Light jet","12000","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24186","Beechcraft Hawker 800XP","Midsize jet","21840","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24190","Super Mid Jet","Super midsize jet","18000","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24194","Mid Size Jet","Midsize jet","16900","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KORL","KBWI"
"24229","Mid Size Jet","Midsize jet","26000","2024-09-08 00:00:00.000","1","2024-09-08","2024-09-08","KBFI","KPWK"
"24252","Falcon 100","Super light jet","10650","2024-09-08 00:00:00.000","1","2024-09-08","2024-09-08","KBHM","KDFW"
"24258","Hawker 1000","Super midsize jet","40400","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KMCO"
"24267","Cessna Citation X","Super midsize jet","29093","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"24269","Beechcraft Hawker 850XP","Midsize jet","54408","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"24273","Falcon 50","Super midsize jet","39000","2024-09-08 00:00:00.000","8","2024-09-08","2024-09-08","KSLC","KORL"
"24280","Learjet 60","Midsize jet","15850","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KBHM","KDFW"
"24282","Beechcraft Hawker 800XP","Midsize jet","13551","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"24288","Cessna Citation V","Light jet","13430","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"24289","Cessna Citation X","Super midsize jet","38297","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"24291","Bombardier Challenger 601","Heavy jet","49585","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"24295","Cessna Citation CJ2+","Light jet","20622","2024-09-08 00:00:00.000","2","2024-09-08","2024-09-08","KBHM","KDFW"
"24297","Learjet 60","Midsize jet","28850","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KDCU","KSJC"
"24307","Cessna Citation X","Super midsize jet","43345","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KSLC","KORL"
"24308","Nextant 400XTi","Light jet","12675","2024-09-08 00:00:00.000","3","2024-09-08","2024-09-08","KBHM","KDFW"
"23147","Embraer Phenom 300","Super light jet","32504","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"23149","Citation X","Super midsize jet","33330.8","2024-09-03 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"23151","Cessna Citation X","Super midsize jet","35895","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"23153","Cessna Citation Bravo","Light jet","33821","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"23251","Cessna Citation CJ4","Light jet","28388","2024-09-08 00:00:00.000","4","2024-09-08","2024-09-08","KPLN","KMSO"
"23360","Nextant 400XTi","Light jet","14430","2024-09-08 00:00:00.000","6","2024-09-08","2024-09-08","KBED","KBNA"
