id,aircraftModel,category,price,quoteDate,leg_Passenger_number_PAX,leg_Departure_Date,leg_Arrival_Date,leg_Departure_Airport,leg_Arrival_Airport,month,day_of_week,route,days_until_departure,is_holiday,season,trip_duration,is_weekend,departure_hour,is_peak_hour
5161,King Air 90A,Turbo prop,7235.0,2024-09-19,4,2024-09-22,2024-09-22,KCHO,KTEB,9,6,KCHO - KTEB,3,False,fall,0.0,True,0,False
5162,Cessna CE208 Caravan,Turbo prop,6735.0,2024-09-19,4,2024-09-22,2024-09-22,KCHO,KTEB,9,6,KCHO - KTEB,3,False,fall,0.0,True,0,False
5168,King Air 350,Turbo prop,7793.0,2024-09-19,4,2024-09-22,2024-09-22,KCHO,KTEB,9,6,KCHO - KTEB,3,False,fall,0.0,True,0,False
5169,Vision Jet,Entry level jet (VLJ),7682.0,2024-09-19,4,2024-09-22,2024-09-22,KCHO,KTEB,9,6,KCHO - KTEB,3,False,fall,0.0,True,0,False
5177,Pilatus PC12/47E (NG),Turbo prop,4429.0,2024-09-19,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,3,False,fall,0.0,True,0,False
5182,King Air C90,Turbo prop,5250.0,2024-09-19,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,3,False,fall,0.0,True,0,False
5183,Piper Chieftain,Piston,3716.0,2024-09-19,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,3,False,fall,0.0,True,0,False
5184,King Air 90,Turbo prop,4000.0,2024-09-19,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,3,False,fall,0.0,True,0,False
5185,TURBO SARATOGA SP,Turbo prop,4842.0,2024-09-19,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,3,False,fall,0.0,True,0,False
5198,Citation X,Super midsize jet,35995.0,2024-09-18,2,2024-09-22,2024-09-23,KLAS,KFXE,9,6,KLAS - KFXE,4,False,fall,1.0,True,0,False
5239,King Air 200,Turbo prop,6267.0,2024-09-20,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,2,False,fall,0.0,True,0,False
5241,Beechjet 400A,Light jet,6191.0,2024-09-20,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,2,False,fall,0.0,True,0,False
5256,King Air 200,Turbo prop,8400.0,2024-09-20,4,2024-09-22,2024-09-22,KCHO,KTEB,9,6,KCHO - KTEB,2,False,fall,0.0,True,0,False
5257,Beech Baron 58,Turbo prop,3300.0,2024-09-20,4,2024-09-22,2024-09-22,KEYW,KRSW,9,6,KEYW - KRSW,2,False,fall,0.0,True,0,False
5315,Gulfstream GV,Ultra long range,43015.0,2024-09-21,7,2024-09-22,2024-09-22,KORL,KTEB,9,6,KORL - KTEB,1,False,fall,0.0,True,0,False
5316,Falcon 2000,Heavy jet,21502.0,2024-09-21,7,2024-09-22,2024-09-22,KORL,KTEB,9,6,KORL - KTEB,1,False,fall,0.0,True,0,False
5331,Challenger 604,Heavy jet,36640.0,2024-09-21,7,2024-09-22,2024-09-22,KORL,KTEB,9,6,KORL - KTEB,1,False,fall,0.0,True,0,False
5334,Learjet 60XR,Midsize jet,21950.0,2024-09-21,7,2024-09-22,2024-09-22,KMDW,KOPF,9,6,KMDW - KOPF,1,False,fall,0.0,True,0,False
5335,Sabreliner 65,Midsize jet,21959.0,2024-09-21,7,2024-09-22,2024-09-22,KMDW,KOPF,9,6,KMDW - KOPF,1,False,fall,0.0,True,0,False
5340,TURBO SARATOGA SP,Turbo prop,5097.0,2024-09-22,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5341,Eclipse 500,Entry level jet (VLJ),16000.0,2024-09-22,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5342,King Air B200,Turbo prop,8500.0,2024-09-21,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,1,False,fall,0.0,True,0,False
5344,Cirrus SR 22,Piston,3800.0,2024-09-22,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5346,Global Express,Ultra long range,29000.0,2024-09-22,7,2024-09-22,2024-09-22,KORL,KTEB,9,6,KORL - KTEB,0,False,fall,0.0,True,0,False
5347,Phenom 300,Super light jet,13790.0,2024-09-22,2,2024-09-22,2024-09-23,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,1.0,True,0,False
5350,Gulfstream GIVSP,Heavy jet,12467.0,2024-09-22,2,2024-09-22,2024-09-23,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,1.0,True,0,False
5351,Beechjet 400A,Light jet,8500.0,2024-09-22,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5352,Beechjet 400A,Light jet,8500.0,2024-09-22,2,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5356,Sabreliner 65,Midsize jet,8255.0,2024-09-22,2,2024-09-22,2024-09-23,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,1.0,True,0,False
5361,Learjet 31A,Light jet,10590.0,2024-09-22,2,2024-09-22,2024-09-23,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,1.0,True,0,False
5362,Citation CJ1,Entry level jet (VLJ),9885.0,2024-09-22,1,2024-09-22,2024-09-22,KTLH,KFLL,9,6,KTLH - KFLL,0,False,fall,0.0,True,0,False
5367,Citation CJ1,Entry level jet (VLJ),6890.0,2024-09-22,3,2024-09-22,2024-09-22,LSGG,LFMN,9,6,LSGG - LFMN,0,False,fall,0.0,True,0,False
5368,Phenom 300E,Super light jet,7420.0,2024-09-22,3,2024-09-22,2024-09-22,LSGG,LFMN,9,6,LSGG - LFMN,0,False,fall,0.0,True,0,False
5370,Citation CJ4 Gen2,Light jet,11872.0,2024-09-22,3,2024-09-22,2024-09-22,LSGG,LFMN,9,6,LSGG - LFMN,0,False,fall,0.0,True,0,False
5373,Citation XLS,Midsize jet,15970.0,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
5375,Learjet 60,Midsize jet,13800.0,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
5376,Learjet 60,Midsize jet,14620.0,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
5377,Nextant 400XTi,Light jet,12729.0,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
5383,Citation Bravo,Light jet,13000.0,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
5386,Pilatus PC12/47E (NG),Turbo prop,9645.0,2024-09-22,1,2024-09-23,2024-09-23,KUOX,KCLT,9,0,KUOX - KCLT,1,False,fall,0.0,False,0,False
5392,Falcon 2000,Heavy jet,38814.0,2024-09-23,2,2024-09-23,2024-09-23,KDAL,MMUN,9,0,KDAL - MMUN,0,False,fall,0.0,False,0,False
5399,Gulfstream GIVSP,Heavy jet,44412.0,2024-09-23,2,2024-09-23,2024-09-23,KDAL,MMUN,9,0,KDAL - MMUN,0,False,fall,0.0,False,0,False
5408,Cessna 208B Grand Caravan,Turbo prop,3922.0,2024-09-23,3,2024-09-23,2024-09-23,LGAV,LGMK,9,0,LGAV - LGMK,0,False,fall,0.0,False,0,False
5409,AIRBUS Helicopter EC135 P2,Unknown,5512.0,2024-09-23,3,2024-09-23,2024-09-23,LGAV,LGMK,9,0,LGAV - LGMK,0,False,fall,0.0,False,0,False
5410,Agusta AW109 Power,Unknown,5247.0,2024-09-23,3,2024-09-23,2024-09-23,LGAV,LGMK,9,0,LGAV - LGMK,0,False,fall,0.0,False,0,False
5412,Citation Ultra,Light jet,12190.0,2024-09-23,3,2024-09-23,2024-09-23,LGAV,LGMK,9,0,LGAV - LGMK,0,False,fall,0.0,False,0,False
5413,Hawker 400XP,Light jet,22100.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
5417,Challenger 605,Heavy jet,20000.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
5418,Nextant 400XTi,Light jet,21565.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
5423,Gulfstream GIVSP,Heavy jet,43400.0,2024-09-23,2,2024-09-23,2024-09-23,KDAL,MMUN,9,0,KDAL - MMUN,0,False,fall,0.0,False,0,False
5431,Citation X,Super midsize jet,28876.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
5442,King Air 300,Turbo prop,19389.0,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
5446,Nextant 400XTi,Light jet,19515.0,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
5447,Citation CJ3,Light jet,20500.0,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
5152,Beech Baron 58,Turbo prop,3300.0,2024-09-19,4,2024-09-23,2024-09-23,KEYW,KRSW,9,0,KEYW - KRSW,4,False,fall,0.0,False,0,False
5214,PA34200T,Piston,2100.0,2024-09-19,4,2024-09-23,2024-09-23,KEYW,KRSW,9,0,KEYW - KRSW,4,False,fall,0.0,False,0,False
5215,PA34200T,Piston,2180.0,2024-09-19,4,2024-09-23,2024-09-23,KEYW,KRSW,9,0,KEYW - KRSW,4,False,fall,0.0,False,0,False
5221,King Air 90,Turbo prop,3500.0,2024-09-19,4,2024-09-23,2024-09-23,KEYW,KRSW,9,0,KEYW - KRSW,4,False,fall,0.0,False,0,False
5228,Pilatus PC12 NGX,Turbo prop,4212.0,2024-09-19,4,2024-09-23,2024-09-23,KEYW,KRSW,9,0,KEYW - KRSW,4,False,fall,0.0,False,0,False
25318,Citation CJ3,Light jet,13950.0,2024-09-16,2,2024-09-23,2024-09-23,KVNY,KCOE,9,0,KVNY - KCOE,7,False,fall,0.0,False,0,False
25342,TBM 850,Turbo prop,12808.05,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
25881,Beechcraft King Air 200,Turbo prop,12000.0,2024-09-23,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,0,False,fall,0.0,False,0,False
26298,Pilatus PC12 NGX,Turbo prop,3180.0,2024-09-22,3,2024-09-23,2024-09-23,LSGG,LFTZ,9,0,LSGG - LFTZ,1,False,fall,0.0,False,0,False
26305,Beechcraft Hawker 800XP,Midsize jet,15995.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26308,Cessna Citation XLS,Midsize jet,15970.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26311,Gulfstream G200,Super midsize jet,20000.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26315,Turbo Saratoga,Turbo prop,4128.96,2024-09-22,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,1,False,fall,0.0,False,0,False
26317,Cessna Citation V,Light jet,14035.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26319,Nextant 400XTi,Light jet,12729.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26321,Gulfstream G200,Super midsize jet,15500.0,2024-09-23,2,2024-09-23,2024-09-23,KTLH,KFLL,9,0,KTLH - KFLL,0,False,fall,0.0,False,0,False
26333,Cessna Citation Bravo,Light jet,13000.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26334,Light Jet,Light jet,12223.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26336,Beechcraft Hawker 800XP,Midsize jet,9350.0,2024-09-23,8,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26342,Cessna Citation Excel,Midsize jet,13535.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26349,Pilatus PC-12 NG,Turbo prop,9645.0,2024-09-23,1,2024-09-23,2024-09-23,KUOX,KCLT,9,0,KUOX - KCLT,0,False,fall,0.0,False,0,False
26351,Nextant 400XTi,Light jet,9525.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26364,Light Jet,Light jet,17000.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26370,Beechcraft Hawker 400XP,Light jet,22100.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26372,Nextant 400XTi,Light jet,21565.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26374,Nextant 400XTi,Light jet,13125.0,2024-09-23,2,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26378,Cessna Citation CJ3,Light jet,16978.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26380,Citation V,Light jet,19958.24,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26382,Cessna Citation X,Super midsize jet,28876.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26384,Cessna Citation X,Super midsize jet,28070.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26385,Gulfstream G200,Super midsize jet,23000.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26389,Cessna Citation V,Light jet,24862.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26397,Beechcraft King Air 350i,Turbo prop,14710.0,2024-09-23,1,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26398,Beechcraft King Air 350i,Turbo prop,14510.0,2024-09-23,1,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26401,Beechcraft King Air 300,Turbo prop,19389.0,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26403,Citation V,Light jet,17742.91,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26404,Nextant 400XTi,Light jet,19515.0,2024-09-23,2,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26407,Cessna Citation Excel (N29ZR),Midsize jet,20156.0,2024-09-23,1,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26409,Citation Excel,Midsize jet,18750.0,2024-09-23,1,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26413,Cessna Citation Excel (N29ZR),Midsize jet,29604.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26414,Cessna Citation Excel,Midsize jet,29604.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26415,Cessna Citation CJ3,Light jet,24500.0,2024-09-23,4,2024-09-23,2024-09-23,KTEB,KTPA,9,0,KTEB - KTPA,0,False,fall,0.0,False,0,False
26442,Cessna Citation Bravo,Light jet,17498.0,2024-09-23,1,2024-09-23,2024-09-23,KCVG,KBCT,9,0,KCVG - KBCT,0,False,fall,0.0,False,0,False
26460,Beechcraft Hawker 800XP,Midsize jet,15800.0,2024-09-23,8,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26462,Beechcraft Hawker 800XP,Midsize jet,14980.0,2024-09-23,8,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26466,Pilatus PC-12 NG,Turbo prop,8194.0,2024-09-23,1,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
26470,Cessna Citation X,Super midsize jet,22119.0,2024-09-23,8,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
22793,Nextant 400XTi,Light jet,19835.0,2024-09-23,2,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
22800,Mid Size Jet,Midsize jet,20000.0,2024-09-23,2,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
22848,Embraer Legacy 500,Super midsize jet,44563.0,2024-09-23,2,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
22850,Cessna Citation Excel,Midsize jet,26327.0,2024-09-23,2,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
22854,Beechcraft Hawker 800XP,Midsize jet,24995.0,2024-09-23,,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
22855,Beechcraft Hawker 800XP,Midsize jet,24995.0,2024-09-23,TBD,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,0,False,fall,0.0,False,0,False
26511,Nextant 400XTi,Light jet,9300.0,2024-09-23,2,2024-09-23,2024-09-23,KATL,KIND,9,0,KATL - KIND,0,False,fall,0.0,False,0,False
4877,Gulfstream G450,Heavy jet,54300.0,2024-09-14,10,2024-09-23,2024-09-23,WSSS,WATO,9,0,WSSS - WATO,9,False,fall,0.0,False,0,False
4880,Legacy 650,Heavy jet,90100.0,2024-09-14,10,2024-09-23,2024-09-23,WSSS,WATO,9,0,WSSS - WATO,9,False,fall,0.0,False,0,False
4994,King Air 200,Turbo prop,11943.0,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
4995,Pilatus PC 12/45,Turbo prop,15000.0,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
4996,Citation CJ,Entry level jet (VLJ),14900.0,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
4997,Beechjet 400A,Light jet,18500.0,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
5026,King Air B200,Turbo prop,14000.0,2024-09-16,2,2024-09-23,2024-09-23,MYAM,KORF,9,0,MYAM - KORF,7,False,fall,0.0,False,0,False
4666,Pilatus PC12/47E (NG),Turbo prop,6696.0,2024-04-30,6,2024-09-23,2024-09-23,EGPK,EIDW,9,0,EGPK - EIDW,146,False,fall,0.0,False,0,False
4838,Falcon 7X,Ultra long range,61884.920000000006,2024-09-13,10,2024-09-23,2024-09-23,WSSS,WATO,9,0,WSSS - WATO,10,False,fall,0.0,False,0,False
3644,Learjet 60,Midsize jet,23360.0,2024-08-30,2,2024-09-23,,KRKD,KVNC,9,0,KRKD - KVNC,24,False,fall,,False,0,False
14525,MID SIZE JET,Midsize jet,20000.0,2024-08-30,2,2024-09-23,2024-09-23,KRKD,KVNC,9,0,KRKD - KVNC,24,False,fall,0.0,False,0,False
14527,Learjet 60,Midsize jet,22000.0,2024-08-30,2,2024-09-23,,KRKD,KVNC,9,0,KRKD - KVNC,24,False,fall,,False,0,False
18268,King Air 90,Turbo prop,8085.0,2024-07-29,2,2024-09-23,2024-09-23,KVNY,KSTS,9,0,KVNY - KSTS,56,False,fall,0.0,False,0,False
14481,PC12,Turbo prop,1500.0,2024-08-28,,2024-09-24,2024-09-24,KMKE,KGRR,9,1,KMKE - KGRR,27,False,fall,0.0,False,0,False
14500,MID SIZE JET,Midsize jet,20600.0,2024-08-28,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,27,False,fall,0.0,False,0,False
14799,Hawker 400XP,Light jet,12500.0,2024-09-20,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,4,False,fall,0.0,False,0,False
14802,Light Jet,Light jet,12495.0,2024-09-20,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,4,False,fall,0.0,False,0,False
14921,Light Jet,Light jet,12495.0,2024-09-24,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,0,False,fall,0.0,False,0,False
26666,Hawker 800XP,Midsize jet,12875.0,2024-09-24,9,2024-09-24,2024-09-24,KMRY,KLAS,9,1,KMRY - KLAS,0,False,fall,0.0,False,0,False
26667,Citation X,Super midsize jet,21750.0,2024-09-24,1,2024-09-24,2024-09-24,KMRY,KHND,9,1,KMRY - KHND,0,False,fall,0.0,False,0,False
26767,King Air 360,Turbo prop,10500.0,2024-09-24,2,2024-09-24,2024-09-24,KMRY,KHND,9,1,KMRY - KHND,0,False,fall,0.0,False,0,False
5148,Pilatus PC12/47E (NG),Turbo prop,4647.0,2024-09-19,7,2024-09-24,2024-09-24,KFXE,KTPA,9,1,KFXE - KTPA,5,False,fall,0.0,False,0,False
5150,King Air 200,Turbo prop,5387.0,2024-09-19,9,2024-09-24,2024-09-24,KFXE,KTPA,9,1,KFXE - KTPA,5,False,fall,0.0,False,0,False
5153,Cessna Conquest II,Turbo prop,7220.0,2024-09-19,9,2024-09-24,2024-09-24,KFXE,KTPA,9,1,KFXE - KTPA,5,False,fall,0.0,False,0,False
5248,Nextant 400XTi,Light jet,19600.0,2024-09-20,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,4,False,fall,0.0,False,0,False
5250,Hawker 400 A,Light jet,17050.0,2024-09-20,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,4,False,fall,0.0,False,0,False
5421,King Air C90B,Turbo prop,10000.0,2024-09-23,1,2024-09-24,2024-09-24,KUOX,KCLT,9,1,KUOX - KCLT,1,False,fall,0.0,False,0,False
5436,Piper Aerostar 600,Piston,6550.0,2024-09-23,1,2024-09-24,2024-09-24,KUOX,KCLT,9,1,KUOX - KCLT,1,False,fall,0.0,False,0,False
5438,TURBO SARATOGA SP,Turbo prop,4905.0,2024-09-23,1,2024-09-24,2024-09-24,KUOX,KCLT,9,1,KUOX - KCLT,1,False,fall,0.0,False,0,False
5440,Vision Jet,Entry level jet (VLJ),13885.0,2024-09-23,1,2024-09-24,2024-09-24,KUOX,KCLT,9,1,KUOX - KCLT,1,False,fall,0.0,False,0,False
5444,King Air B200,Turbo prop,16000.0,2024-09-23,1,2024-09-24,2024-09-24,KUOX,KCLT,9,1,KUOX - KCLT,1,False,fall,0.0,False,0,False
5449,Pilatus PC12/47E (NG),Turbo prop,11189.0,2024-09-23,2,2024-09-24,2024-09-24,KHXD,KMGW,9,1,KHXD - KMGW,1,False,fall,0.0,False,0,False
5472,King Air B200,Turbo prop,10500.0,2024-09-23,2,2024-09-24,2024-09-24,KHXD,KMGW,9,1,KHXD - KMGW,1,False,fall,0.0,False,0,False
5570,Citation V,Light jet,30740.0,2024-09-24,3,2024-09-24,2024-09-24,OLBA,HECA,9,1,OLBA - HECA,0,False,fall,0.0,False,0,False
5574,King Air B200,Turbo prop,9360.0,2024-09-24,2,2024-09-24,2024-09-25,KMRY,KHND,9,1,KMRY - KHND,0,False,fall,1.0,False,0,False
5575,Phenom 100,Entry level jet (VLJ),9000.0,2024-09-24,2,2024-09-24,2024-09-25,KMRY,KHND,9,1,KMRY - KHND,0,False,fall,1.0,False,0,False
5576,Citation Mustang,Entry level jet (VLJ),7000.0,2024-09-24,2,2024-09-24,2024-09-25,KMRY,KHND,9,1,KMRY - KHND,0,False,fall,1.0,False,0,False
5580,Gulfstream GIVSP,Heavy jet,50000.0,2024-09-24,3,2024-09-24,2024-09-24,OLBA,HECA,9,1,OLBA - HECA,0,False,fall,0.0,False,0,False
22383,Light Jet,Light jet,18600.0,2024-09-24,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
22385,Nextant 400XTi,Light jet,17720.0,2024-09-24,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
22419,Cessna Citation XLS,Midsize jet,19970.0,2024-09-24,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
22428,Falcon 10,Super light jet,19900.0,2024-08-28,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,27,False,fall,0.0,False,0,False
22433,Beechcraft Hawker 800XP,Midsize jet,20500.0,2024-09-24,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
22434,Mid Size Jet,Midsize jet,20600.0,2024-09-24,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
22444,Learjet 60,Midsize jet,20200.0,2024-08-28,2,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,27,False,fall,0.0,False,0,False
22446,Cessna Citation Excel,Midsize jet,15349.0,2024-09-24,8,2024-09-24,2024-09-24,KALB,KRSW,9,1,KALB - KRSW,0,False,fall,0.0,False,0,False
25334,Light Jet,Light jet,10025.0,2024-09-24,2,2024-09-24,,KMKC,KJAN,9,1,KMKC - KJAN,0,False,fall,,False,0,False
25336,Bombardier Lear 45XR,Light jet,14250.0,2024-09-24,3,2024-09-24,2024-09-24,KMKC,KJAN,9,1,KMKC - KJAN,0,False,fall,0.0,False,0,False
25338,Cessna Citation CJ3,Light jet,12240.0,2024-09-24,3,2024-09-24,2024-09-24,KMKC,KJAN,9,1,KMKC - KJAN,0,False,fall,0.0,False,0,False
25340,Hawker 400XP,Light jet,10550.0,2024-09-15,3,2024-09-24,2024-09-24,KMKC,KJAN,9,1,KMKC - KJAN,9,False,fall,0.0,False,0,False
26023,Mid Size Jet,Midsize jet,17110.0,2024-09-24,2,2024-09-24,2024-09-24,KCMH,KAPF,9,1,KCMH - KAPF,0,False,fall,0.0,False,0,False
